year,state,party,two_party_pct
1982,MI,REPUBLICAN,0.37736371860459317
1982,MN,DEMOCRAT,0.5543414843699619
1982,MN,REPUBLICAN,0.44565851563003817
1982,MO,DEMOCRAT,0.5735704059917627
1982,MO,REPUBLICAN,0.42642959400823727
1982,MS,DEMOCRAT,0.5758547957336024
1982,MS,REPUBLICAN,0.4241452042663976
1982,MT,DEMOCRAT,0.5337101853742152
1982,MT,REPUBLICAN,0.4662898146257848
1982,NC,DEMOCRAT,0.5554118161032905
1982,NC,REPUBLICAN,0.4445881838967095
1982,ND,DEMOCRAT,0.7208347019611632
1982,ND,REPUBLICAN,0.27916529803883683
1982,NE,DEMOCRAT,0.3405121777429247
1982,NE,REPUBLICAN,0.7729918815047169
1982,NH,DEMOCRAT,0.4218541812000702
1982,NH,REPUBLICAN,0.5781458187999299
1982,NJ,DEMOCRAT,0.5866824305435341
1982,NJ,REPUBLICAN,0.41331756945646597
1982,NM,DEMOCRAT,0.5124398770209392
1982,NM,REPUBLICAN,0.4875601229790609
1982,NV,DEMOCRAT,0.5011166346400865
1982,NV,REPUBLICAN,0.4988833653599135
1982,NY,DEMOCRAT,0.618637096145745
1982,NY,REPUBLICAN,0.381362903854255
1982,OH,DEMOCRAT,0.557879758626776
1982,OH,REPUBLICAN,0.4642262534418853
1982,OK,DEMOCRAT,0.6330716346889355
1982,OK,REPUBLICAN,0.3669283653110645
1982,OR,DEMOCRAT,0.5688226474134831
1982,OR,REPUBLICAN,0.4311773525865169
1982,PA,DEMOCRAT,0.5260432760305662
1982,PA,REPUBLICAN,0.4739567239694337
1982,RI,DEMOCRAT,0.528591737345781
1982,RI,REPUBLICAN,0.471408262654219
1982,SC,DEMOCRAT,0.5565301259273211
1982,SC,REPUBLICAN,0.44346987407267885
1982,SD,DEMOCRAT,0.5155848678768883
1982,SD,REPUBLICAN,0.48441513212311177
1982,TN,DEMOCRAT,0.6631658688317341
1982,TN,REPUBLICAN,0.4618341311682658
1982,TX,DEMOCRAT,0.6921244940106204
1982,TX,REPUBLICAN,0.33350974650829146
1982,UT,DEMOCRAT,0.3550242230979968
1982,UT,REPUBLICAN,0.6449757769020031
1982,VA,DEMOCRAT,0.5274037322336967
1982,VA,REPUBLICAN,0.5837073788774144
1982,VT,DEMOCRAT,0.25114272036304736
1982,VT,REPUBLICAN,0.7488572796369527
1982,WA,DEMOCRAT,0.5334079625972029
1982,WA,REPUBLICAN,0.4665920374027971
1982,WI,DEMOCRAT,0.5905599129094565
1982,WI,REPUBLICAN,0.4750578551915942
1982,WV,DEMOCRAT,0.6396839358583679
1982,WV,REPUBLICAN,0.36031606414163214
1982,WY,DEMOCRAT,0.28906245095023136
1982,WY,REPUBLICAN,0.7109375490497687
1984,AK,DEMOCRAT,0.4310488193393911
1984,AK,REPUBLICAN,0.5689511806606089
1984,AL,DEMOCRAT,0.7668703599471204
1984,AL,REPUBLICAN,0.2719845800616928
1984,AR,DEMOCRAT,0.8275928066483659
1984,AR,REPUBLICAN,0.37930539501372557
1984,AZ,DEMOCRAT,0.3704961003587931
1984,AZ,REPUBLICAN,0.6295038996412069
1984,CA,DEMOCRAT,0.5219931382402685
1984,CA,REPUBLICAN,0.4888706540724526
1984,CO,DEMOCRAT,0.36520736531166137
1984,CO,REPUBLICAN,0.6347926346883387
1984,CT,DEMOCRAT,0.4674214347495731
1984,CT,REPUBLICAN,0.5325785652504269
1984,DE,DEMOCRAT,0.5853246539222149
1984,DE,REPUBLICAN,0.4146753460777851
1984,FL,DEMOCRAT,0.6459517838936132
1984,FL,REPUBLICAN,0.5776514305134792
1984,GA,DEMOCRAT,0.7633919532169919
1984,GA,REPUBLICAN,0.23660804678300812
1984,HI,DEMOCRAT,0.8484094058621826
1984,HI,REPUBLICAN,0.1515905941378174
1984,IA,DEMOCRAT,0.46760161529235705
1984,IA,REPUBLICAN,0.532398384707643
1984,ID,DEMOCRAT,0.4070427455910546
1984,ID,REPUBLICAN,0.5929572544089454
1984,IL,DEMOCRAT,0.5253001975459909
1984,IL,REPUBLICAN,0.47469980245400917
